; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065374720,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540697996,"CurrentTimeLocal","Sat Oct 27 20:39:56 2018","Hostname","nid01146","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7e-05
; "Time_ContextDestroy [ms]", 0.000147
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",81,125,125,7,8,"Success",0.003874,20.331884,20.336771,1.772657,1.079469,0.754686,1.5966,1.125963,47.002422,10206000,0,10125000,1.3644763027e-16,0
"Fftw","Inplace","Real","double",3,"radix357",81,125,125,8,8,"Success",0.003743,20.023945,20.272022,1.749564,1.205088,0.775142,1.58895,1.104797,46.7238,10206000,0,10125000,1.3644763027e-16,0
"Fftw","Inplace","Real","double",3,"radix357",81,125,125,9,8,"Success",0.003768,20.331784,20.197912,1.7904,1.168327,0.753597,1.607206,1.131456,46.984944,10206000,0,10125000,1.3644763027e-16,0
"Fftw","Inplace","Real","double",3,"radix357",81,125,125,10,8,"Success",0.005112,20.214978,19.858842,1.753921,1.130815,0.752477,1.609765,1.137228,46.463796,10206000,0,10125000,1.3644763027e-16,0
"Fftw","Inplace","Real","double",3,"radix357",81,125,125,11,8,"Success",0.003786,20.104857,20.459759,1.758954,1.138726,0.752445,1.590747,1.149596,46.959463,10206000,0,10125000,1.3644763027e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",32767,0,0,0,0,"Warmup",0.005687,14.904392,10.952035,0.059256,0.489482,0.235694,0.064987,0.892033,27.604125,1048544,0,524272,2.0800513208e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",32767,0,0,1,0,"Warmup",0.006085,14.876034,10.985175,0.052563,0.484517,0.219019,0.068348,0.880991,27.573277,1048544,0,524272,2.0800513208e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",32767,0,0,2,0,"Success",0.006295,14.832544,10.869629,0.059181,0.51344,0.22224,0.063891,0.891129,27.458871,1048544,0,524272,2.0800513208e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",32767,0,0,3,0,"Success",0.0069,14.788493,11.056575,0.04941,0.466176,0.21997,0.065454,0.894509,27.547996,1048544,0,524272,2.0800513208e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",32767,0,0,4,0,"Success",0.006342,15.063061,10.873139,0.050551,0.478202,0.218486,0.066634,0.903215,27.660169,1048544,0,524272,2.0800513208e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",32767,0,0,5,0,"Success",0.006263,14.936094,10.986568,0.057843,0.486401,0.229856,0.068201,0.877428,27.649233,1048544,0,524272,2.0800513208e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",32767,0,0,6,0,"Success",0.006295,14.7538,10.993967,0.059381,0.476377,0.228958,0.064563,0.899453,27.483448,1048544,0,524272,2.0800513208e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",32767,0,0,7,0,"Success",0.006323,14.902302,11.015118,0.049447,0.50518,0.221617,0.06463,0.890225,27.655432,1048544,0,524272,2.0800513208e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",32767,0,0,8,0,"Success",0.006056,14.82017,10.973005,0.051875,0.492555,0.220089,0.064443,0.88661,27.515387,1048544,0,524272,2.0800513208e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",32767,0,0,9,0,"Success",0.006187,14.894086,10.997315,0.051256,0.475516,0.218113,0.064562,0.906562,27.614102,1048544,0,524272,2.0800513208e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",32767,0,0,10,0,"Success",0.006239,15.06016,11.032538,0.050456,0.469139,0.230758,0.064551,0.887513,27.801954,1048544,0,524272,2.0800513208e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",32767,0,0,11,0,"Success",0.006066,14.896601,10.858331,0.049974,0.494493,0.228093,0.064004,0.902282,27.500523,1048544,0,524272,2.0800513208e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",65535,0,0,0,1,"Warmup",0.004344,50.623533,48.085201,0.098091,2.149073,2.174287,0.139364,0.683098,103.957637,2097120,0,1048560,1.4801804357e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",65535,0,0,1,1,"Warmup",0.006162,50.890514,47.751333,0.087787,2.175335,2.177354,0.139873,0.680366,103.909435,2097120,0,1048560,1.4801804357e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",65535,0,0,2,1,"Success",0.006213,50.875889,47.741615,0.089242,2.110968,2.174702,0.139351,0.707246,103.84588,2097120,0,1048560,1.4801804357e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",65535,0,0,3,1,"Success",0.006354,50.934854,47.715636,0.085876,2.106742,2.181288,0.138898,0.709211,103.879561,2097120,0,1048560,1.4801804357e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",65535,0,0,4,1,"Success",0.007194,53.50664,49.42045,0.086814,2.119776,2.188708,0.139607,0.682254,108.152102,2097120,0,1048560,1.4801804357e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",65535,0,0,5,1,"Success",0.006201,50.869528,47.993852,0.089821,2.13987,2.174692,0.138705,0.680374,104.093711,2097120,0,1048560,1.4801804357e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",65535,0,0,6,1,"Success",0.006517,52.170917,47.736212,0.090059,2.138372,2.189126,0.139967,0.679381,105.151112,2097120,0,1048560,1.4801804357e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",65535,0,0,7,1,"Success",0.006187,50.843377,47.802631,0.089167,2.137708,2.181556,0.140704,0.687232,103.889163,2097120,0,1048560,1.4801804357e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",65535,0,0,8,1,"Success",0.006231,50.798952,47.740531,0.088321,2.138177,2.176825,0.139135,0.696754,103.785595,2097120,0,1048560,1.4801804357e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",65535,0,0,9,1,"Success",0.006274,50.852473,47.749911,0.086897,2.120823,2.172096,0.139684,0.70981,103.838733,2097120,0,1048560,1.4801804357e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",65535,0,0,10,1,"Success",0.006238,52.038565,47.774992,0.087288,2.116048,2.1734,0.139153,0.683522,105.019776,2097120,0,1048560,1.4801804357e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",65535,0,0,11,1,"Success",0.006163,50.875077,47.731485,0.088076,2.15527,2.171964,0.139831,0.695127,103.863591,2097120,0,1048560,1.4801804357e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,0,2,"Warmup",0.005557,14.882208,9.022273,0.361211,3.903589,3.913899,0.181725,0.256265,32.527593,4194272,0,2097136,2.7896238616e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,1,2,"Warmup",0.006138,15.063026,9.055436,0.182315,3.820155,3.875172,0.181159,0.256452,32.440682,4194272,0,2097136,2.7896238616e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,2,2,"Success",0.006114,18.944883,9.075633,0.181723,3.786603,3.885788,0.181493,0.255025,36.318097,4194272,0,2097136,2.7896238616e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,3,2,"Success",0.005983,15.019275,9.074181,0.195167,3.784495,3.90557,0.181245,0.272361,32.439126,4194272,0,2097136,2.7896238616e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,4,2,"Success",0.006136,15.091648,9.076184,0.18249,3.780397,3.865436,0.180937,0.256398,32.440448,4194272,0,2097136,2.7896238616e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,5,2,"Success",0.00555,15.062337,9.018538,0.182308,3.803212,3.886195,0.181143,0.253292,32.3934,4194272,0,2097136,2.7896238616e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,6,2,"Success",0.006097,15.118147,9.063941,0.182178,3.773593,3.887227,0.180544,0.255772,32.468333,4194272,0,2097136,2.7896238616e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,7,2,"Success",0.006227,15.050074,9.02403,0.182683,3.787873,3.870073,0.181066,0.253743,32.356574,4194272,0,2097136,2.7896238616e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,8,2,"Success",0.006142,15.103414,9.083298,0.182408,3.826504,3.921187,0.180966,0.257172,32.561945,4194272,0,2097136,2.7896238616e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,9,2,"Success",0.006045,15.049282,8.917494,0.182414,3.811331,3.905091,0.180615,0.257893,32.311091,4194272,0,2097136,2.7896238616e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,10,2,"Success",0.006111,15.08377,9.059446,0.182981,3.799249,3.88539,0.181149,0.258559,32.45749,4194272,0,2097136,2.7896238616e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,11,2,"Success",0.018215,15.11027,9.103074,0.1819,3.805467,3.850835,0.180546,0.258237,32.509405,4194272,0,2097136,2.7896238616e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,0,0,"Warmup",0.006004,12.019689,11.287654,0.023688,0.308402,0.087257,0.035225,0.409626,24.178237,524256,0,262128,1.9483157399e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,1,0,"Warmup",0.006639,12.145015,11.414481,0.022048,0.27447,0.128048,0.035736,0.425695,24.452936,524256,0,262128,1.9483157399e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,2,0,"Success",0.006505,11.89855,11.248097,0.022689,0.294876,0.087319,0.035438,0.413498,24.007589,524256,0,262128,1.9483157399e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,3,0,"Success",0.00658,12.16664,11.342094,0.022024,0.266577,0.087097,0.035312,0.411411,24.338503,524256,0,262128,1.9483157399e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,4,0,"Success",0.006448,11.895509,11.243331,0.022055,0.263886,0.087811,0.035156,0.408601,23.963479,524256,0,262128,1.9483157399e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,5,0,"Success",0.006573,11.973174,11.240023,0.021966,0.312257,0.168327,0.035242,0.407631,24.165811,524256,0,262128,1.9483157399e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,6,0,"Success",0.006485,11.887462,11.245973,0.022911,0.27204,0.083376,0.035016,0.407762,23.961641,524256,0,262128,1.9483157399e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,7,0,"Success",0.006353,12.327422,11.520934,0.022014,0.276257,0.088095,0.035401,0.406235,24.683332,524256,0,262128,1.9483157399e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,8,0,"Success",0.006547,11.919492,11.256308,0.02202,0.319059,0.109127,0.035693,0.40582,24.074765,524256,0,262128,1.9483157399e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,9,0,"Success",0.006472,11.937365,11.247075,0.022279,0.289548,0.088123,0.035492,0.412723,24.039682,524256,0,262128,1.9483157399e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,10,0,"Success",0.006765,11.904559,11.249717,0.022026,0.293207,0.087843,0.035971,0.411566,24.012388,524256,0,262128,1.9483157399e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,11,0,"Success",0.006593,12.022387,11.320954,0.022319,0.257607,0.087543,0.035229,0.414994,24.168213,524256,0,262128,1.9483157399e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,0,1,"Warmup",0.005551,10.174743,10.120083,0.082484,0.461891,0.196026,0.135252,0.797687,21.974492,2097120,0,1048560,1.4255133418e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,1,1,"Warmup",0.006101,10.4357,10.031724,0.078757,0.472557,0.200713,0.135585,0.802308,22.164108,2097120,0,1048560,1.4255133418e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,2,1,"Success",0.006112,10.472334,9.980341,0.08071,0.38364,0.199865,0.147878,0.795874,22.0675,2097120,0,1048560,1.4255133418e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,3,1,"Success",0.006184,10.579236,9.902835,0.078766,0.442037,0.195377,0.134538,0.813563,22.153201,2097120,0,1048560,1.4255133418e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,4,1,"Success",0.006088,10.450775,9.928443,0.078846,0.392548,0.195333,0.133948,0.798635,21.985246,2097120,0,1048560,1.4255133418e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,5,1,"Success",0.006126,10.445966,9.901855,0.078873,0.461875,0.215283,0.135159,0.804967,22.050861,2097120,0,1048560,1.4255133418e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,6,1,"Success",0.006109,10.493626,9.96105,0.078636,0.452835,0.200726,0.133841,0.799048,22.126622,2097120,0,1048560,1.4255133418e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,7,1,"Success",0.006038,10.594995,9.980413,0.078666,0.443931,0.194404,0.134448,0.794786,22.228423,2097120,0,1048560,1.4255133418e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,8,1,"Success",0.006293,10.507783,10.032203,0.07875,0.462144,0.231225,0.134808,0.801031,22.254961,2097120,0,1048560,1.4255133418e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,9,1,"Success",0.006196,10.606072,10.133827,0.080666,0.381693,0.195636,0.13337,0.825279,22.363416,2097120,0,1048560,1.4255133418e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,10,1,"Success",0.006113,10.664538,9.908555,0.07889,0.456637,0.204261,0.135755,0.819262,22.274646,2097120,0,1048560,1.4255133418e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,11,1,"Success",0.006183,10.437332,10.031437,0.078726,0.440934,0.196612,0.133858,0.800962,22.126778,2097120,0,1048560,1.4255133418e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,0,4,"Warmup",0.005794,11.074,11.757176,0.085841,0.425472,0.341287,0.139767,0.521762,24.351753,2187264,0,1093632,1.0257940835e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,1,4,"Warmup",0.006211,11.080111,11.767548,0.085392,0.466365,0.347922,0.137538,0.515713,24.407445,2187264,0,1093632,1.0257940835e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,2,4,"Success",0.006239,11.047646,11.792803,0.085254,0.445073,0.331556,0.137971,0.513006,24.360258,2187264,0,1093632,1.0257940835e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,3,4,"Success",0.006307,11.060454,12.208024,0.085623,0.438335,0.323458,0.137919,0.521827,24.78261,2187264,0,1093632,1.0257940835e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,4,4,"Success",0.006357,11.089788,11.754946,0.085719,0.429917,0.35101,0.139591,0.515779,24.373744,2187264,0,1093632,1.0257940835e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,5,4,"Success",0.006208,11.105527,11.828784,0.085575,0.477334,0.326399,0.137731,0.521193,24.48938,2187264,0,1093632,1.0257940835e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,6,4,"Success",0.006189,11.049239,11.786088,0.085453,0.449681,0.333414,0.137018,0.531902,24.379599,2187264,0,1093632,1.0257940835e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,7,4,"Success",0.006253,11.127,11.750833,0.085816,0.441178,0.335203,0.13963,0.516807,24.403302,2187264,0,1093632,1.0257940835e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,8,4,"Success",0.006104,11.113458,11.75927,0.085431,0.479778,0.319474,0.138367,0.515708,24.418298,2187264,0,1093632,1.0257940835e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,9,4,"Success",0.006143,11.055919,11.762777,0.085322,0.47513,0.334522,0.137839,0.520436,24.378697,2187264,0,1093632,1.0257940835e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,10,4,"Success",0.006204,11.114975,11.757946,0.085446,0.439074,0.332425,0.139751,0.526484,24.4029,2187264,0,1093632,1.0257940835e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,11,4,"Success",0.006209,11.075051,11.764115,0.085396,0.515993,0.332259,0.135633,0.520218,24.43546,2187264,0,1093632,1.0257940835e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,0,2,"Warmup",0.004038,11.528989,12.410947,0.315553,23.741487,24.145392,0.368195,0.891483,73.406873,8388576,0,4194288,1.6073627672e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,1,2,"Warmup",0.004258,11.611375,12.305109,0.310291,23.681535,24.159999,0.368016,0.90555,73.346965,8388576,0,4194288,1.6073627672e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,2,2,"Success",0.004302,11.587242,12.479547,0.310323,23.451437,24.190448,0.367705,0.912378,73.304116,8388576,0,4194288,1.6073627672e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,3,2,"Success",0.004414,11.618059,12.405674,0.318012,23.736658,24.053204,0.368734,0.900893,73.406344,8388576,0,4194288,1.6073627672e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,4,2,"Success",0.004271,11.668994,12.284928,0.310591,23.622718,24.1055,0.368485,0.900815,73.266953,8388576,0,4194288,1.6073627672e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,5,2,"Success",0.004359,11.556297,12.345284,0.310176,23.44159,24.153352,0.367777,0.927748,73.107245,8388576,0,4194288,1.6073627672e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,6,2,"Success",0.00433,11.531972,12.474998,0.310617,23.626974,24.088376,0.368376,0.906989,73.313325,8388576,0,4194288,1.6073627672e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,7,2,"Success",0.004321,11.606919,12.544243,0.310081,23.744606,24.13449,0.367947,0.898232,73.611506,8388576,0,4194288,1.6073627672e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,8,2,"Success",0.004475,11.54016,12.310807,0.310477,23.421651,24.132841,0.369098,0.907718,72.997906,8388576,0,4194288,1.6073627672e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,9,2,"Success",0.004412,11.588539,12.259629,0.309702,23.509592,24.012178,0.36815,0.899002,72.951895,8388576,0,4194288,1.6073627672e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,10,2,"Success",0.005604,11.43151,12.315565,0.317222,24.250309,23.971423,0.365736,0.896462,73.554532,8388576,0,4194288,1.6073627672e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,11,2,"Success",0.00531,11.644276,12.434321,0.310256,23.521314,24.157521,0.36844,0.921498,73.363634,8388576,0,4194288,1.6073627672e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,0,0,"Warmup",0.00573,13.945123,13.080076,0.036088,0.767386,0.096764,0.05751,0.462413,28.451824,863040,0,431520,1.1459526539e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,1,0,"Warmup",0.006422,13.672262,13.263653,0.035707,0.825773,0.100882,0.058092,0.461723,28.425404,863040,0,431520,1.1459526539e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,2,0,"Success",0.006298,13.639939,13.058134,0.035868,0.794282,0.096535,0.057446,0.460782,28.150082,863040,0,431520,1.1459526539e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,3,0,"Success",0.006251,13.588598,13.052049,0.035738,0.768331,0.097085,0.057575,0.462121,28.068541,863040,0,431520,1.1459526539e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,4,0,"Success",0.006269,13.959719,13.500514,0.03578,0.757958,0.097852,0.058218,0.461718,28.878696,863040,0,431520,1.1459526539e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,5,0,"Success",0.006365,13.464928,13.25644,0.035725,0.757998,0.099045,0.057955,0.461537,28.140755,863040,0,431520,1.1459526539e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,6,0,"Success",0.006248,13.584252,13.039279,0.035986,0.797694,0.098518,0.057471,0.474853,28.09502,863040,0,431520,1.1459526539e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,7,0,"Success",0.006269,13.541103,13.252435,0.036035,0.770808,0.096451,0.057517,0.457508,28.218801,863040,0,431520,1.1459526539e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,8,0,"Success",0.006289,13.62029,13.264139,0.035619,0.756607,0.097086,0.057289,0.458903,28.296969,863040,0,431520,1.1459526539e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,9,0,"Success",0.00627,13.615969,13.079024,0.037023,0.780551,0.097007,0.056589,0.465674,28.138806,863040,0,431520,1.1459526539e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,10,0,"Success",0.006408,13.597235,13.395382,0.035566,0.7866,0.097875,0.058229,0.462717,28.440753,863040,0,431520,1.1459526539e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,11,0,"Success",0.006201,13.979595,13.051365,0.035876,0.745092,0.097281,0.057462,0.459955,28.433529,863040,0,431520,1.1459526539e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,0,7,"Warmup",0.004369,11.926318,14.241852,0.267795,0.590234,0.328563,0.409284,0.823212,28.592314,6477408,0,3238704,1.0177003685e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,1,7,"Warmup",0.004492,11.963775,14.365742,0.217145,0.565727,0.328934,0.408651,0.809561,28.664635,6477408,0,3238704,1.0177003685e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,2,7,"Success",0.004397,12.133144,14.220833,0.217474,0.588448,0.327924,0.409428,0.806268,28.708558,6477408,0,3238704,1.0177003685e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,3,7,"Success",0.004473,12.015209,14.380808,0.216965,0.54805,0.324959,0.408943,0.808332,28.708312,6477408,0,3238704,1.0177003685e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,4,7,"Success",0.004482,11.92536,14.229555,0.216999,0.609674,0.322434,0.408421,0.80126,28.5188,6477408,0,3238704,1.0177003685e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,5,7,"Success",0.004561,12.044989,14.332652,0.218278,0.548363,0.323206,0.409717,0.798849,28.681143,6477408,0,3238704,1.0177003685e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,6,7,"Success",0.004444,11.986368,14.245672,0.217533,0.606503,0.327387,0.408612,0.813426,28.61078,6477408,0,3238704,1.0177003685e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,7,7,"Success",0.005299,11.963501,14.347053,0.217523,0.552282,0.326562,0.409495,0.813226,28.635464,6477408,0,3238704,1.0177003685e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,8,7,"Success",0.004518,12.01813,14.356691,0.217017,0.582494,0.322491,0.40956,0.822478,28.733927,6477408,0,3238704,1.0177003685e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,9,7,"Success",0.004474,11.969176,14.341494,0.217008,0.554871,0.323006,0.410205,0.820909,28.641713,6477408,0,3238704,1.0177003685e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,10,7,"Success",0.004529,12.002367,14.325265,0.21778,0.564336,0.321322,0.408479,0.806836,28.651467,6477408,0,3238704,1.0177003685e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,11,7,"Success",0.004418,11.877248,14.228273,0.217336,0.619845,0.327966,0.410821,0.831567,28.518036,6477408,0,3238704,1.0177003685e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,0,1,"Warmup",0.004263,11.517806,12.409839,0.475292,3.25988,2.967596,0.551019,0.864276,32.050761,8779680,0,4389840,1.1306477787e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,1,1,"Warmup",0.00456,11.859289,12.255106,0.335397,3.247854,2.964957,0.539078,0.843258,32.050347,8779680,0,4389840,1.1306477787e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,2,1,"Success",0.004501,11.500472,12.288107,0.337601,3.261607,2.963558,0.545784,0.861055,31.763385,8779680,0,4389840,1.1306477787e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,3,1,"Success",0.00442,11.536146,12.313617,0.335692,3.242616,2.950839,0.550305,0.870412,31.804794,8779680,0,4389840,1.1306477787e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,4,1,"Success",0.00456,11.541231,12.348736,0.335985,3.212746,2.974331,0.537951,0.851329,31.807713,8779680,0,4389840,1.1306477787e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,5,1,"Success",0.004505,11.518301,12.316126,0.34223,3.196339,2.985658,0.542204,0.854274,31.760335,8779680,0,4389840,1.1306477787e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,6,1,"Success",0.00434,11.523863,12.240689,0.335612,3.216352,2.963079,0.54324,0.855433,31.683336,8779680,0,4389840,1.1306477787e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,7,1,"Success",0.004588,11.662946,12.356145,0.33551,3.272673,2.972413,0.531763,0.845409,31.982172,8779680,0,4389840,1.1306477787e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,8,1,"Success",0.00438,11.565518,12.442348,0.33571,3.213521,2.964646,0.542968,0.85328,31.923103,8779680,0,4389840,1.1306477787e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,9,1,"Success",0.004563,11.824786,12.253045,0.335519,3.190027,2.945242,0.557164,0.843546,31.954577,8779680,0,4389840,1.1306477787e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,10,1,"Success",0.004398,11.541848,12.361904,0.336002,3.332066,2.964519,0.535465,0.856463,31.933376,8779680,0,4389840,1.1306477787e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,11,1,"Success",0.00451,11.753309,12.228637,0.341084,3.21362,2.982934,0.543796,0.850426,31.919067,8779680,0,4389840,1.1306477787e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,0,2,"Warmup",0.017576,16.480197,16.628447,13.327803,6.807244,5.135471,3.456904,5.205333,67.060161,66056256,0,33028128,2.2220930549e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,1,2,"Warmup",0.016806,16.607717,16.59408,23.326332,6.911308,5.221696,3.516181,5.117695,77.312836,66056256,0,33028128,2.2220930549e-16,0
