; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540722755,"CurrentTimeLocal","Sun Oct 28 03:32:35 2018","Hostname","nid00725","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 5.2e-05
; "Time_ContextDestroy [ms]", 7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,4,12,"Success",0.00548,2.386279,1.326126,0.026888,0.275944,0.083515,0.033294,0.276527,4.414754,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,5,12,"Success",0.006427,2.357577,1.423134,0.025817,0.312021,0.090818,0.036111,0.277732,4.530154,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,6,12,"Success",0.005557,2.45389,1.326124,0.02784,0.301545,0.091932,0.035869,0.276052,4.519408,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,7,12,"Success",0.00557,2.375013,1.32559,0.027911,0.26649,0.110877,0.034497,0.277307,4.423891,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,8,12,"Success",0.00559,2.397286,1.39162,0.026729,0.287125,0.091004,0.034996,0.27816,4.513162,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,9,12,"Success",0.005705,2.378297,1.327357,0.027785,0.264813,0.086236,0.033766,0.277658,4.402439,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,10,12,"Success",0.005681,2.365765,1.425763,0.027238,0.240055,0.111489,0.034704,0.283109,4.494323,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,11,12,"Success",0.00551,2.44965,1.32659,0.027409,0.285748,0.099525,0.032809,0.278889,4.506732,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,0,13,"Warmup",0.00492,2.348193,1.405979,0.044,0.306414,0.114711,0.064613,0.273435,4.562862,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,1,13,"Warmup",0.005396,2.524222,1.3032,0.045507,0.371433,0.114361,0.06463,0.278874,4.708306,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,2,13,"Success",0.005518,2.42446,1.304161,0.045533,0.305534,0.1184,0.064181,0.281571,4.550129,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,3,13,"Success",0.005405,2.494346,1.318161,0.045204,0.316386,0.109501,0.062715,0.271123,4.623458,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,4,13,"Success",0.00671,2.434614,1.302112,0.043085,0.306724,0.11922,0.064844,0.292818,4.570718,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,5,13,"Success",0.005377,2.397891,1.472308,0.04422,0.294157,0.10911,0.064216,0.27524,4.663185,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,6,13,"Success",0.006755,2.458107,1.304863,0.046398,0.283025,0.108124,0.063601,0.275495,4.546918,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,7,13,"Success",0.005438,2.428736,1.419962,0.04581,0.301838,0.116272,0.064209,0.275876,4.658673,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,8,13,"Success",0.005458,2.496763,1.303448,0.046368,0.334475,0.11598,0.063667,0.27898,4.64584,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,9,13,"Success",0.005481,2.409842,1.301084,0.045623,0.310081,0.116378,0.064677,0.280796,4.534505,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,10,13,"Success",0.005465,2.49916,1.318042,0.0457,0.358397,0.110934,0.063034,0.272192,4.673416,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,11,13,"Success",0.005425,2.436156,1.303588,0.043618,0.288804,0.140005,0.076175,0.29305,4.587311,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,0,14,"Warmup",0.00503,5.406084,3.477765,0.094855,0.481305,0.306709,0.129766,0.400842,10.302963,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,1,14,"Warmup",0.005597,5.379311,3.515595,0.092361,0.45794,0.301815,0.129396,0.378461,10.261497,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,2,14,"Success",0.005509,5.337604,3.515231,0.092703,0.454888,0.293392,0.13044,0.37232,10.202791,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,3,14,"Success",0.005688,5.311503,3.48202,0.093741,0.485507,0.304222,0.131735,0.378187,10.193294,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,4,14,"Success",0.00564,5.333875,3.47466,0.09242,0.478602,0.29934,0.129889,0.378167,10.193277,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,5,14,"Success",0.005672,5.325478,3.464292,0.093642,0.492648,0.290958,0.129911,0.367457,10.170647,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,6,14,"Success",0.005558,5.436226,3.480464,0.095167,2.327583,0.290263,0.129955,0.368312,12.134203,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,7,14,"Success",0.006409,5.391899,3.515273,0.094338,0.468993,0.297239,0.12899,0.372661,10.27643,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,8,14,"Success",0.005635,5.291391,3.471521,0.107363,0.532858,0.292164,0.130563,0.378676,10.210734,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,9,14,"Success",0.005603,5.283232,3.472487,0.094837,0.480512,0.307089,0.131233,0.366963,10.142767,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,10,14,"Success",0.005622,5.438748,3.472381,0.092315,0.482455,0.288683,0.130431,0.39154,10.302912,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,11,14,"Success",0.005577,5.428676,3.610019,0.094209,0.450448,0.296423,0.130646,0.376633,10.3933,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,0,15,"Warmup",0.005104,6.223269,3.605715,0.371142,0.836176,0.559821,0.26081,0.402447,12.265337,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,1,15,"Warmup",0.005719,6.320569,3.548333,0.349484,0.829617,0.555816,0.261255,0.37531,12.246976,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,2,15,"Success",0.005671,6.287646,3.515984,0.348541,0.792598,0.550176,0.261328,0.376609,12.139209,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,3,15,"Success",0.005699,6.231513,3.513906,0.348021,0.88634,0.567779,0.259312,0.3726,12.185917,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,4,15,"Success",0.00571,6.351241,3.513755,0.347387,0.837988,0.555475,0.260847,0.380594,12.253613,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,5,15,"Success",0.00575,6.285626,3.514014,0.34801,0.822237,0.557555,0.261878,0.379191,12.174902,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,6,15,"Success",0.005786,6.363063,3.515133,0.348159,0.806509,0.552936,0.260476,0.376809,12.229596,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,7,15,"Success",0.005723,6.437778,3.515369,0.348198,0.891081,0.552838,0.259962,0.375586,12.387261,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,8,15,"Success",0.005764,6.310744,3.511657,0.348063,0.864806,0.562444,0.258626,0.370146,12.233082,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,9,15,"Success",0.005714,6.273888,3.502013,0.357224,0.820757,0.557582,0.261112,0.377946,12.156871,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,10,15,"Success",0.005751,6.285015,3.513591,0.347949,0.803387,0.551388,0.260967,0.379201,12.147892,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,11,15,"Success",0.005789,6.367272,3.512653,0.348026,0.809095,0.552477,0.260378,0.374452,12.230961,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,0,16,"Warmup",0.00371,7.997668,3.550212,0.540708,1.499389,1.250043,0.5108,0.348912,15.702182,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,1,16,"Warmup",0.005102,8.167638,3.544341,0.358053,1.486633,1.143241,0.507825,0.373229,15.586724,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,2,16,"Success",0.004634,8.177989,3.541925,0.357837,1.472307,1.146959,0.507753,0.345398,15.555534,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,3,16,"Success",0.005077,8.167958,3.540012,0.357748,1.516068,1.130036,0.508017,0.350286,15.575884,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,4,16,"Success",0.004569,8.121392,3.535081,0.358393,1.469284,1.133895,0.509461,0.351441,15.484138,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,5,16,"Success",0.00465,8.163625,3.543087,0.358,1.480321,1.142048,0.527017,0.3505,15.569961,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,6,16,"Success",0.005156,8.186073,3.537418,0.358266,1.491394,1.163373,0.506094,0.344524,15.592932,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,7,16,"Success",0.017287,8.153294,3.538271,0.357756,1.453995,1.135418,0.509088,0.339281,15.505139,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,8,16,"Success",0.004441,8.159727,3.531032,0.36494,1.470003,1.133363,0.508931,0.351371,15.524429,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,9,16,"Success",0.005049,8.17944,3.579544,0.358125,1.472804,1.12996,0.502433,0.34935,15.577491,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,10,16,"Success",0.0051,8.160496,3.533944,0.3577,1.45793,1.140334,0.507665,0.346205,15.510005,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,11,16,"Success",0.00503,8.167727,3.534765,0.358247,1.478735,1.134044,0.508381,0.343341,15.531009,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,0,17,"Warmup",0.006881,40.851388,45.190483,1.016995,1.298985,1.063967,1.220443,0.344107,90.993985,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,1,17,"Warmup",0.003952,40.899225,47.689035,1.006717,1.232934,1.068442,1.182933,0.359857,93.443717,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,2,17,"Success",0.003883,40.898086,45.969698,1.001802,1.304321,1.055928,1.252869,0.349608,91.836766,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,3,17,"Success",0.00398,40.972119,45.636072,1.000815,1.225091,1.06351,1.176445,0.354598,91.43326,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,4,17,"Success",0.003895,41.319767,45.061454,1.008042,1.204354,1.026483,1.202195,0.342422,91.169164,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,5,17,"Success",0.003884,40.817345,45.117599,1.002148,1.177324,1.058766,1.185719,0.341025,90.704446,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,6,17,"Success",0.003878,40.803127,45.088288,1.002721,1.237048,1.058017,1.183776,0.343091,90.720514,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,7,17,"Success",0.003894,41.874632,45.317712,0.999854,1.222816,1.070918,1.19838,0.341545,92.030312,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,8,17,"Success",0.004944,41.045217,46.31876,1.001969,1.328247,1.062005,1.177187,0.357653,92.296568,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,9,17,"Success",0.005108,40.929368,45.320187,1.00283,1.291631,1.034923,1.175415,0.36627,91.126477,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,10,17,"Success",0.003965,40.743147,45.072976,1.006667,1.32439,1.041559,1.203855,0.355019,90.752112,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,11,17,"Success",0.003905,41.046929,45.041312,1.007719,1.239601,1.038987,1.192585,0.34319,90.914841,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,0,18,"Warmup",0.011502,16.605483,18.90933,3.12855,9.020977,8.407449,2.416922,0.459764,58.960655,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,1,18,"Warmup",0.003704,16.623356,18.635688,1.548591,9.829675,9.113661,2.479856,0.437001,58.672427,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,2,18,"Success",0.003961,16.641024,18.882437,1.543965,10.348013,8.905645,2.472277,0.441917,59.24007,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,3,18,"Success",0.003713,16.602119,18.610977,1.544942,10.413553,8.615892,2.52642,0.43395,58.75235,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,4,18,"Success",0.003676,16.627787,18.59354,1.553349,10.204459,8.631607,2.49452,0.429437,58.539161,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,5,18,"Success",0.003716,16.658416,18.599407,1.548113,9.408821,8.648474,2.498206,0.422527,57.788465,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,6,18,"Success",0.003687,16.597896,18.649457,1.547736,9.483917,8.437109,2.493528,0.425189,57.639302,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,7,18,"Success",0.003846,16.616367,18.617379,1.547226,9.902753,8.578659,2.471159,0.437696,58.17596,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,8,18,"Success",0.003611,16.676243,18.649186,1.542535,19.367444,20.583669,2.419725,0.417823,79.661024,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,9,18,"Success",0.004189,17.12844,19.015422,1.570287,8.645101,9.066391,2.50752,0.428509,58.366635,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,10,18,"Success",0.003635,16.587241,19.459242,1.54509,10.235072,8.648105,2.473469,0.446637,59.399378,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,11,18,"Success",0.003686,16.600932,18.612388,1.545488,10.220239,8.968641,2.468709,0.434472,58.855421,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,0,19,"Warmup",0.01357,58.73178,76.114544,23.589561,13.34077,11.398609,3.916175,2.750126,189.856226,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,1,19,"Warmup",0.01384,58.43872,76.983219,23.580161,12.530537,10.789419,3.772984,2.816511,188.926548,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,2,19,"Success",0.01365,58.426393,78.042585,23.618401,12.890592,11.290536,3.821693,2.815319,190.920494,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,3,19,"Success",0.013487,58.381069,77.333828,23.645053,12.471648,10.849247,3.765567,2.846556,189.307409,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,4,19,"Success",0.014219,58.776055,76.134227,23.594586,13.424523,11.700797,3.852899,2.830742,190.329112,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,5,19,"Success",0.013241,59.681757,76.281877,23.578005,13.258419,11.573702,3.85947,2.871025,191.118267,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,6,19,"Success",0.013197,58.649195,76.842162,23.579188,12.273447,10.535565,3.74845,2.852342,188.494847,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,7,19,"Success",0.014223,61.447145,77.414004,23.615256,12.948171,11.141875,3.805774,2.829491,193.217156,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,8,19,"Success",0.013333,58.445505,76.808242,23.728069,12.978517,11.292831,3.901894,2.779686,189.94934,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,9,19,"Success",0.014047,58.580541,77.16174,23.615958,12.652904,10.925608,3.77278,2.847191,189.572086,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,10,19,"Success",0.014742,59.796169,76.866831,23.59736,13.418845,11.78906,3.899536,2.796863,192.1806,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,11,19,"Success",0.013822,58.711105,76.574071,23.587805,12.935405,11.50308,3.846158,2.854824,190.027384,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4194304,0,0,0,20,"Warmup",0.012247,26.129365,27.501704,49.422549,47.06939,43.423134,7.736337,4.857682,206.154206,67108864,0,67108864,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4194304,0,0,1,20,"Warmup",0.013101,24.760828,24.990513,48.909533,46.011607,44.604353,7.74117,4.870875,201.903861,67108864,0,67108864,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4194304,0,0,2,20,"Success",0.012917,24.723782,24.748247,48.912696,46.753284,44.547594,7.755635,4.868942,202.324827,67108864,0,67108864,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4194304,0,0,3,20,"Success",0.01319,24.684274,24.943656,49.076134,46.787195,44.000319,7.748142,4.860699,202.115707,67108864,0,67108864,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4194304,0,0,4,20,"Success",0.012949,24.693309,24.78557,48.959147,46.892681,44.635159,7.789992,4.858349,202.628848,67108864,0,67108864,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4194304,0,0,5,20,"Success",0.013129,24.934359,24.632825,48.912346,44.473501,44.26329,7.725077,4.879923,199.836014,67108864,0,67108864,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4194304,0,0,6,20,"Success",0.012617,24.671411,24.610467,48.9288,46.335534,44.34396,7.739302,4.869397,201.513546,67108864,0,67108864,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4194304,0,0,7,20,"Success",0.012719,24.733047,24.668995,48.939731,47.02882,45.430148,7.737753,4.84828,203.401365,67108864,0,67108864,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4194304,0,0,8,20,"Success",0.012456,24.694483,24.837175,48.928973,46.090265,44.745812,7.736336,4.9014,201.948736,67108864,0,67108864,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4194304,0,0,9,20,"Success",0.012396,24.806093,24.732478,49.120062,47.055846,44.579424,7.752173,4.879521,202.940056,67108864,0,67108864,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4194304,0,0,10,20,"Success",0.012932,24.677139,24.788875,48.933786,46.957807,44.693582,7.69924,4.87465,202.639828,67108864,0,67108864,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4194304,0,0,11,20,"Success",0.01216,24.649208,24.660434,49.011851,45.279919,44.54494,7.722403,4.860624,200.7433,67108864,0,67108864,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8388608,0,0,0,21,"Warmup",0.012674,66.415804,68.12826,98.106003,69.918855,44.028151,15.015813,9.30606,370.934015,134217728,0,134217728,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8388608,0,0,1,21,"Warmup",0.013126,66.135942,69.30188,98.217451,69.725533,44.04425,15.062034,9.282912,371.785114,134217728,0,134217728,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8388608,0,0,2,21,"Success",0.013599,67.138251,68.307956,98.050673,69.914423,44.215595,15.036876,9.40555,372.084835,134217728,0,134217728,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8388608,0,0,3,21,"Success",0.012943,65.045064,69.434274,98.189133,70.894556,43.986481,15.088913,9.295607,371.948932,134217728,0,134217728,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8388608,0,0,4,21,"Success",0.013531,66.824821,68.61926,98.114774,69.533092,43.829042,15.042062,9.320881,371.299313,134217728,0,134217728,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8388608,0,0,5,21,"Success",0.012866,66.124634,69.879854,98.258275,69.889955,44.024167,15.0802,9.30399,372.575775,134217728,0,134217728,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8388608,0,0,6,21,"Success",0.012979,66.385174,69.281579,99.151371,69.764938,44.005313,15.022089,9.313454,372.938712,134217728,0,134217728,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8388608,0,0,7,21,"Success",0.01379,67.02688,69.162505,98.198269,69.838946,44.02818,15.089698,9.284269,372.64401,134217728,0,134217728,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8388608,0,0,8,21,"Success",0.01344,66.229729,70.453402,98.241281,69.743434,44.027612,15.037002,9.299358,373.046808,134217728,0,134217728,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8388608,0,0,9,21,"Success",0.013465,66.823924,69.166287,98.093452,69.669498,43.92108,15.089993,9.279097,372.059,134217728,0,134217728,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8388608,0,0,10,21,"Success",0.012933,66.77407,69.26922,98.084494,69.872205,43.963767,15.113714,9.297685,372.389901,134217728,0,134217728,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8388608,0,0,11,21,"Success",0.012745,65.420497,69.002346,98.890327,69.73521,43.940069,15.095096,9.296949,371.395528,134217728,0,134217728,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16777216,0,0,0,22,"Warmup",0.013311,34.266021,37.298205,194.783489,231.385287,228.312217,29.849161,17.906521,773.816757,268435456,0,268435456,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16777216,0,0,1,22,"Warmup",0.013265,34.22885,37.079289,194.651868,216.742008,234.438082,30.133144,18.09802,765.386751,268435456,0,268435456,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16777216,0,0,2,22,"Success",0.012971,34.687822,37.550981,196.772345,226.819142,235.930521,30.059907,17.937164,779.773285,268435456,0,268435456,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16777216,0,0,3,22,"Success",0.012624,34.253737,37.343091,195.792078,234.093164,225.703221,30.040609,17.949165,775.189906,268435456,0,268435456,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16777216,0,0,4,22,"Success",0.013169,34.233693,37.042207,194.841359,235.781709,211.983822,30.071454,17.925809,761.895055,268435456,0,268435456,0,0
