; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1538716216,"CurrentTimeLocal","Thu Oct  4 22:10:16 2018","Hostname","nid01031","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7e-05
; "Time_ContextDestroy [ms]", 3.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2401,0,0,3,61,"Success",0.000203,0.056391,0.052883,0.001281,0.011833,0.012039,0.00069,0.001592,0.137091,19216,0,19208,2.1762786574e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2401,0,0,4,61,"Success",0.000277,0.056386,0.052885,0.001227,0.011712,0.012084,0.000697,0.001546,0.137001,19216,0,19208,2.1762786574e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2401,0,0,5,61,"Success",0.00026,0.056323,0.052812,0.001273,0.011746,0.012079,0.000658,0.001561,0.136914,19216,0,19208,2.1762786574e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2401,0,0,6,61,"Success",0.000237,0.056168,0.052692,0.001283,0.011773,0.012096,0.000686,0.001565,0.136736,19216,0,19208,2.1762786574e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2401,0,0,7,61,"Success",0.000243,0.056161,0.052812,0.001283,0.011775,0.01201,0.00069,0.001657,0.136849,19216,0,19208,2.1762786574e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2401,0,0,8,61,"Success",0.000239,0.056145,0.052603,0.001256,0.011803,0.012082,0.000681,0.001595,0.136638,19216,0,19208,2.1762786574e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2401,0,0,9,61,"Success",0.000233,0.056261,0.052546,0.001265,0.011738,0.012038,0.000673,0.001564,0.136492,19216,0,19208,2.1762786574e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2401,0,0,10,61,"Success",0.000237,0.056267,0.052911,0.001233,0.011785,0.012086,0.00068,0.001585,0.136968,19216,0,19208,2.1762786574e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2401,0,0,11,61,"Success",0.000237,0.05628,0.052922,0.001313,0.011715,0.012097,0.000719,0.00158,0.137059,19216,0,19208,2.1762786574e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",3125,0,0,0,50,"Warmup",0.000261,0.107267,0.08004,0.002018,0.028195,0.018607,0.001108,0.001878,0.239613,25008,0,25000,1.7951841695e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",3125,0,0,1,50,"Warmup",0.000243,0.076893,0.071482,0.001921,0.018096,0.018366,0.00113,0.001845,0.190198,25008,0,25000,1.7951841695e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",3125,0,0,2,50,"Success",0.000229,0.074878,0.070518,0.001872,0.01812,0.018393,0.001114,0.001779,0.187092,25008,0,25000,1.7951841695e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",3125,0,0,3,50,"Success",0.000254,0.074478,0.070355,0.001865,0.018035,0.018217,0.001114,0.001825,0.186357,25008,0,25000,1.7951841695e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",3125,0,0,4,50,"Success",0.000267,0.074403,0.070393,0.001878,0.017964,0.018219,0.001125,0.001763,0.186186,25008,0,25000,1.7951841695e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",3125,0,0,5,50,"Success",0.000279,0.074364,0.069963,0.001859,0.018045,0.018167,0.001125,0.001709,0.185722,25008,0,25000,1.7951841695e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",3125,0,0,6,50,"Success",0.000265,0.074281,0.070253,0.001861,0.018012,0.018271,0.001145,0.001705,0.185974,25008,0,25000,1.7951841695e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",3125,0,0,7,50,"Success",0.000246,0.074213,0.070406,0.001857,0.017982,0.018206,0.001129,0.00174,0.186008,25008,0,25000,1.7951841695e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",3125,0,0,8,50,"Success",0.000248,0.073975,0.070315,0.001867,0.01805,0.01832,0.001143,0.001679,0.185825,25008,0,25000,1.7951841695e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",3125,0,0,9,50,"Success",0.000245,0.074246,0.070232,0.00186,0.017914,0.018202,0.001151,0.001688,0.185745,25008,0,25000,1.7951841695e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",3125,0,0,10,50,"Success",0.000239,0.074245,0.07001,0.001853,0.018053,0.018201,0.001137,0.001702,0.185641,25008,0,25000,1.7951841695e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",3125,0,0,11,50,"Success",0.000246,0.074169,0.070293,0.001891,0.01802,0.018231,0.001117,0.001737,0.185925,25008,0,25000,1.7951841695e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",6561,0,0,0,35,"Warmup",0.000421,0.196438,0.191318,0.005761,0.06618,0.046816,0.002581,0.002511,0.512405,52496,0,52488,1.4448259823e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",6561,0,0,1,35,"Warmup",0.000346,0.165566,0.16727,0.004314,0.048099,0.046653,0.002554,0.002396,0.437592,52496,0,52488,1.4448259823e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",6561,0,0,2,35,"Success",0.000293,0.162391,0.16012,0.004414,0.04925,0.046733,0.002556,0.002305,0.42838,52496,0,52488,1.4448259823e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",6561,0,0,3,35,"Success",0.000334,0.161651,0.1604,0.004335,0.047885,0.046872,0.002535,0.002379,0.426684,52496,0,52488,1.4448259823e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",6561,0,0,4,35,"Success",0.000336,0.161684,0.157946,0.004331,0.047591,0.046743,0.002555,0.002378,0.423802,52496,0,52488,1.4448259823e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",6561,0,0,5,35,"Success",0.000337,0.161877,0.158151,0.004367,0.04797,0.046796,0.002528,0.002355,0.424654,52496,0,52488,1.4448259823e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",6561,0,0,6,35,"Success",0.000303,0.160263,0.158084,0.004412,0.047967,0.046761,0.002557,0.002341,0.422955,52496,0,52488,1.4448259823e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",6561,0,0,7,35,"Success",0.000331,0.160641,0.158561,0.004353,0.047796,0.046754,0.00256,0.002303,0.423589,52496,0,52488,1.4448259823e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",6561,0,0,8,35,"Success",0.000331,0.159766,0.157692,0.004338,0.047821,0.046756,0.002553,0.002345,0.421877,52496,0,52488,1.4448259823e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",6561,0,0,9,35,"Success",0.000324,0.162018,0.157883,0.00432,0.047779,0.054641,0.002653,0.002473,0.432364,52496,0,52488,1.4448259823e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",6561,0,0,10,35,"Success",0.000295,0.161441,0.159395,0.0044,0.047795,0.046753,0.002554,0.00227,0.42516,52496,0,52488,1.4448259823e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",6561,0,0,11,35,"Success",0.000295,0.160318,0.158533,0.004425,0.048,0.046558,0.002557,0.002372,0.42334,52496,0,52488,1.4448259823e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",15625,0,0,0,51,"Warmup",0.000322,0.449768,0.430255,0.010884,0.146412,0.111014,0.006342,0.00228,1.157589,125008,0,125000,1.9773009745e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",15625,0,0,1,51,"Warmup",0.00025,0.386149,0.382317,0.009778,0.108076,0.111244,0.006282,0.002232,1.006629,125008,0,125000,1.9773009745e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",15625,0,0,2,51,"Success",0.000219,0.384214,0.38392,0.00979,0.108757,0.111285,0.006325,0.002197,1.00699,125008,0,125000,1.9773009745e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",15625,0,0,3,51,"Success",0.000224,0.384843,0.390617,0.009752,0.108659,0.111169,0.006272,0.002241,1.014036,125008,0,125000,1.9773009745e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",15625,0,0,4,51,"Success",0.000235,0.383211,0.381446,0.009803,0.10885,0.11076,0.006305,0.002177,1.00307,125008,0,125000,1.9773009745e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",15625,0,0,5,51,"Success",0.000246,0.383381,0.381729,0.009852,0.108892,0.111428,0.006287,0.002192,1.00428,125008,0,125000,1.9773009745e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",15625,0,0,6,51,"Success",0.000245,0.382703,0.381,0.009798,0.10846,0.111138,0.006266,0.002257,1.002127,125008,0,125000,1.9773009745e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",15625,0,0,7,51,"Success",0.000261,0.395274,0.384308,0.009707,0.108716,0.111362,0.006357,0.002078,1.0183,125008,0,125000,1.9773009745e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",15625,0,0,8,51,"Success",0.000242,0.382498,0.380676,0.009683,0.108882,0.110923,0.006287,0.002134,1.001606,125008,0,125000,1.9773009745e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",15625,0,0,9,51,"Success",0.000251,0.383796,0.382753,0.009664,0.108668,0.110924,0.00634,0.002137,1.004803,125008,0,125000,1.9773009745e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",15625,0,0,10,51,"Success",0.000252,0.382205,0.382508,0.009723,0.108794,0.111205,0.006324,0.002057,1.003353,125008,0,125000,1.9773009745e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",15625,0,0,11,51,"Success",0.00026,0.389595,0.381682,0.009683,0.108707,0.111358,0.006315,0.002083,1.009934,125008,0,125000,1.9773009745e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",16807,0,0,0,62,"Warmup",0.000361,0.481323,0.478141,0.017416,0.180263,0.117108,0.006815,0.002306,1.283981,134464,0,134456,2.1587300084e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",16807,0,0,1,62,"Warmup",0.000365,0.415763,0.419587,0.01035,0.111857,0.117721,0.006766,0.002184,1.084908,134464,0,134456,2.1587300084e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",16807,0,0,2,62,"Success",0.000235,0.415464,0.411667,0.010297,0.111591,0.117325,0.0068,0.002121,1.075743,134464,0,134456,2.1587300084e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",16807,0,0,3,62,"Success",0.000246,0.414502,0.411483,0.01035,0.111888,0.117046,0.00678,0.002105,1.07464,134464,0,134456,2.1587300084e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",16807,0,0,4,62,"Success",0.000244,0.414837,0.411684,0.010321,0.112435,0.116784,0.006799,0.002037,1.075394,134464,0,134456,2.1587300084e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",16807,0,0,5,62,"Success",0.000245,0.421655,0.412315,0.010372,0.111823,0.116857,0.006796,0.00199,1.082301,134464,0,134456,2.1587300084e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",16807,0,0,6,62,"Success",0.000219,0.412963,0.411059,0.010364,0.11247,0.116564,0.006798,0.002042,1.072729,134464,0,134456,2.1587300084e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",16807,0,0,7,62,"Success",0.000263,0.413302,0.411683,0.01039,0.112429,0.116155,0.006798,0.001974,1.073235,134464,0,134456,2.1587300084e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",16807,0,0,8,62,"Success",0.000271,0.41304,0.410971,0.010353,0.124057,0.116761,0.006816,0.002081,1.084624,134464,0,134456,2.1587300084e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",16807,0,0,9,62,"Success",0.00025,0.414332,0.411208,0.010365,0.11205,0.116402,0.006802,0.001995,1.073707,134464,0,134456,2.1587300084e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",16807,0,0,10,62,"Success",0.000256,0.412519,0.41041,0.010367,0.112436,0.116458,0.006868,0.002045,1.071611,134464,0,134456,2.1587300084e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",16807,0,0,11,62,"Success",0.000246,0.41325,0.411169,0.010367,0.111074,0.116394,0.006836,0.002047,1.07167,134464,0,134456,2.1587300084e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",19683,0,0,0,36,"Warmup",0.000377,0.674752,0.66076,0.016974,0.22592,0.18832,0.008013,0.002948,1.778377,157472,0,157464,1.9991080102e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",19683,0,0,1,36,"Warmup",0.00034,0.500734,0.499798,0.012847,0.192953,0.188114,0.007944,0.002851,1.406002,157472,0,157464,1.9991080102e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",19683,0,0,2,36,"Success",0.000374,0.502318,0.49869,0.01276,0.177197,0.188295,0.007984,0.00273,1.39066,157472,0,157464,1.9991080102e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",19683,0,0,3,36,"Success",0.000332,0.500527,0.496755,0.012801,0.177209,0.187557,0.007973,0.002684,1.386133,157472,0,157464,1.9991080102e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",19683,0,0,4,36,"Success",0.000353,0.498765,0.503816,0.01275,0.176925,0.187429,0.008032,0.002817,1.39117,157472,0,157464,1.9991080102e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",19683,0,0,5,36,"Success",0.000321,0.498597,0.497049,0.012779,0.177461,0.187019,0.007957,0.002856,1.38432,157472,0,157464,1.9991080102e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",19683,0,0,6,36,"Success",0.000325,0.500889,0.497249,0.012833,0.176972,0.188231,0.007948,0.002775,1.387518,157472,0,157464,1.9991080102e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",19683,0,0,7,36,"Success",0.000306,0.511764,0.498323,0.012877,0.177827,0.187699,0.008006,0.002856,1.399941,157472,0,157464,1.9991080102e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",19683,0,0,8,36,"Success",0.000313,0.497784,0.49634,0.012879,0.176795,0.18677,0.008041,0.002747,1.381944,157472,0,157464,1.9991080102e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",19683,0,0,9,36,"Success",0.000302,0.49869,0.495436,0.012799,0.177313,0.186648,0.008048,0.002706,1.382293,157472,0,157464,1.9991080102e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",19683,0,0,10,36,"Success",0.000374,0.510244,0.496722,0.012726,0.176656,0.186642,0.007936,0.002768,1.394397,157472,0,157464,1.9991080102e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",19683,0,0,11,36,"Success",0.000303,0.498406,0.49772,0.012756,0.177572,0.187569,0.007971,0.0027,1.385321,157472,0,157464,1.9991080102e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",59049,0,0,0,37,"Warmup",0.000441,2.256666,1.946519,0.122548,0.813744,0.705128,0.036901,0.003583,5.88594,472400,0,472392,1.8066049511e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",59049,0,0,1,37,"Warmup",0.000454,1.500995,1.513023,0.046087,0.665046,0.704036,0.036842,0.003196,4.470092,472400,0,472392,1.8066049511e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",59049,0,0,2,37,"Success",0.000316,1.487867,1.516606,0.046004,0.6662,0.703312,0.036843,0.003101,4.460613,472400,0,472392,1.8066049511e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",59049,0,0,3,37,"Success",0.000288,1.49177,1.520299,0.045985,0.667444,0.703906,0.036655,0.003401,4.470153,472400,0,472392,1.8066049511e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",59049,0,0,4,37,"Success",0.000303,1.507002,1.505265,0.046185,0.666691,0.705363,0.036881,0.003187,4.471248,472400,0,472392,1.8066049511e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",59049,0,0,5,37,"Success",0.000336,1.498803,1.515567,0.046019,0.66593,0.703949,0.036717,0.003249,4.470964,472400,0,472392,1.8066049511e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",59049,0,0,6,37,"Success",0.000306,1.511691,1.508827,0.046442,0.665241,0.715643,0.036976,0.003595,4.489118,472400,0,472392,1.8066049511e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",59049,0,0,7,37,"Success",0.000314,1.493462,1.507633,0.046352,0.67457,0.703215,0.036765,0.003361,4.466062,472400,0,472392,1.8066049511e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",59049,0,0,8,37,"Success",0.000273,1.500354,1.510889,0.045922,0.667149,0.704521,0.036794,0.003161,4.469455,472400,0,472392,1.8066049511e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",59049,0,0,9,37,"Success",0.000317,1.489414,1.516039,0.046018,0.666534,0.702844,0.03662,0.003341,4.461543,472400,0,472392,1.8066049511e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",59049,0,0,10,37,"Success",0.000276,1.48593,1.533919,0.045812,0.667234,0.7042,0.036852,0.003326,4.47793,472400,0,472392,1.8066049511e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",59049,0,0,11,37,"Success",0.000292,1.522649,1.506987,0.04602,0.666475,0.704313,0.036777,0.003236,4.487131,472400,0,472392,1.8066049511e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",78125,0,0,0,52,"Warmup",0.000321,2.287301,2.997287,0.052771,0.959889,0.789602,0.048615,0.00287,7.139066,625008,0,625000,1.8654831231e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",78125,0,0,1,52,"Warmup",0.000318,1.919189,1.83383,0.045891,0.770666,0.781471,0.048458,0.00276,5.402859,625008,0,625000,1.8654831231e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",78125,0,0,2,52,"Success",0.000279,1.920593,1.834454,0.045883,0.771445,0.78153,0.048307,0.002569,5.405333,625008,0,625000,1.8654831231e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",78125,0,0,3,52,"Success",0.000264,1.930147,1.823016,0.045731,0.779483,0.78117,0.048382,0.002692,5.411143,625008,0,625000,1.8654831231e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",78125,0,0,4,52,"Success",0.000269,1.919135,1.832289,0.045802,0.768564,0.781193,0.048549,0.002586,5.398635,625008,0,625000,1.8654831231e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",78125,0,0,5,52,"Success",0.000252,1.941632,1.824232,0.045575,0.771024,0.789082,0.048478,0.00269,5.423246,625008,0,625000,1.8654831231e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",78125,0,0,6,52,"Success",0.000259,1.922382,1.827393,0.052709,0.770974,0.781657,0.048401,0.002486,5.406539,625008,0,625000,1.8654831231e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",78125,0,0,7,52,"Success",0.000254,1.928098,1.83253,0.045641,0.771127,0.780649,0.048156,0.002607,5.409341,625008,0,625000,1.8654831231e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",78125,0,0,8,52,"Success",0.000267,1.92761,1.825114,0.045548,0.769888,0.789705,0.048274,0.002628,5.409295,625008,0,625000,1.8654831231e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",78125,0,0,9,52,"Success",0.000251,1.921722,1.831945,0.045817,0.770297,0.781252,0.048192,0.002551,5.402303,625008,0,625000,1.8654831231e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",78125,0,0,10,52,"Success",0.000249,1.922499,1.826181,0.045504,0.76909,0.781188,0.048311,0.002561,5.395843,625008,0,625000,1.8654831231e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",78125,0,0,11,52,"Success",0.000243,1.928132,1.822964,0.045649,0.838615,0.78086,0.048547,0.002617,5.467867,625008,0,625000,1.8654831231e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",117649,0,0,0,63,"Warmup",0.000564,3.065331,2.999476,0.123957,1.334471,1.180488,0.07241,0.002868,8.779976,941200,0,941192,2.5345566809e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",117649,0,0,1,63,"Warmup",0.000349,2.86002,2.761813,0.068422,1.145139,1.181129,0.072602,0.002845,8.092659,941200,0,941192,2.5345566809e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",117649,0,0,2,63,"Success",0.000288,2.856032,2.757932,0.068379,1.155314,1.173414,0.072341,0.002686,8.086774,941200,0,941192,2.5345566809e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",117649,0,0,3,63,"Success",0.000285,2.852964,2.755983,0.068454,1.152995,1.172725,0.072322,0.002579,8.078671,941200,0,941192,2.5345566809e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",117649,0,0,4,63,"Success",0.00028,2.857305,2.752901,0.068427,1.153163,1.172947,0.072297,0.00263,8.080303,941200,0,941192,2.5345566809e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",117649,0,0,5,63,"Success",0.000251,2.863456,2.756887,0.06845,1.154789,1.172728,0.072461,0.002515,8.091953,941200,0,941192,2.5345566809e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",117649,0,0,6,63,"Success",0.000271,2.853803,2.764797,0.068235,1.145693,1.173584,0.072539,0.002685,8.082047,941200,0,941192,2.5345566809e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",117649,0,0,7,63,"Success",0.000259,2.857035,2.770081,0.068219,1.145388,1.173789,0.072316,0.002671,8.090177,941200,0,941192,2.5345566809e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",117649,0,0,8,63,"Success",0.000274,2.851801,2.763591,0.068478,1.144961,1.173768,0.07263,0.002655,8.07849,941200,0,941192,2.5345566809e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",117649,0,0,9,63,"Success",0.000264,2.862616,2.76131,0.068402,1.14501,1.173771,0.072319,0.002567,8.086644,941200,0,941192,2.5345566809e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",117649,0,0,10,63,"Success",0.000278,2.856428,2.764541,0.0682,1.14721,1.173406,0.072394,0.002555,8.085358,941200,0,941192,2.5345566809e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",117649,0,0,11,63,"Success",0.000254,2.855262,2.763151,0.068344,1.145009,1.172898,0.072346,0.002613,8.080308,941200,0,941192,2.5345566809e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",177147,0,0,0,38,"Warmup",0.000485,6.522344,5.614266,0.364572,2.338927,2.327428,0.110355,0.003908,17.28291,1417184,0,1417176,2.0197840139e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",177147,0,0,1,38,"Warmup",0.00044,4.318094,4.339927,0.134221,2.188202,2.316698,0.110358,0.003959,13.412514,1417184,0,1417176,2.0197840139e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",177147,0,0,2,38,"Success",0.000369,4.315034,4.331082,0.133311,2.177514,2.32565,0.110035,0.00395,13.397597,1417184,0,1417176,2.0197840139e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",177147,0,0,3,38,"Success",0.000432,4.31552,4.314091,0.133816,2.180663,2.333086,0.110063,0.003839,13.392107,1417184,0,1417176,2.0197840139e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",177147,0,0,4,38,"Success",0.000435,4.314823,4.340181,0.133896,2.187252,2.317915,0.135282,0.004063,13.43443,1417184,0,1417176,2.0197840139e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",177147,0,0,5,38,"Success",0.00041,4.312715,4.31774,0.134302,2.178815,2.325026,0.110218,0.003786,13.383577,1417184,0,1417176,2.0197840139e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",177147,0,0,6,38,"Success",0.000463,4.318767,4.328399,0.133458,2.187654,2.318154,0.110515,0.003682,13.40167,1417184,0,1417176,2.0197840139e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",177147,0,0,7,38,"Success",0.00045,4.309265,4.349959,0.133748,2.182247,2.331354,0.110285,0.003741,13.421652,1417184,0,1417176,2.0197840139e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",177147,0,0,8,38,"Success",0.00038,4.320956,4.324094,0.132698,2.184295,2.321615,0.110049,0.003766,13.398434,1417184,0,1417176,2.0197840139e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",177147,0,0,9,38,"Success",0.000384,4.313789,4.318168,0.134331,2.18809,2.323501,0.110358,0.00376,13.392959,1417184,0,1417176,2.0197840139e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",177147,0,0,10,38,"Success",0.000356,4.312463,4.325832,0.133948,2.179402,2.329627,0.110099,0.003717,13.396043,1417184,0,1417176,2.0197840139e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",177147,0,0,11,38,"Success",0.000379,4.323602,4.328366,0.134378,2.18742,2.319246,0.110504,0.003689,13.408165,1417184,0,1417176,2.0197840139e-16,0
